No.       freqHz          detadB
4042         5800000000.0         183.00
4043         5850000000.0         183.00
4044         5900000000.0         183.00
4045         5950000000.0         183.00
4046         6000000000.0         183.00
4047         6050000000.0         184.00
4048         6100000000.0         184.00
4049         6150000000.0         184.00
4050         6200000000.0         184.00
4051         6250000000.0         183.00
4052         6300000000.0         183.00
4053         6350000000.0         183.00
4054         6400000000.0         183.00
4055         6450000000.0         183.00
4056         6500000000.0         183.00
4057         6550000000.0         183.00
4058         6600000000.0         183.00
4059         6650000000.0         182.00
4060         6700000000.0         182.00
4061         6750000000.0         182.00
4062         6800000000.0         182.00
4063         6850000000.0         181.00
4064         6900000000.0         180.00
4065         6950000000.0         180.00
4066         7000000000.0         179.00
4067         7050000000.0         179.00
4068         7100000000.0         179.00
4069         7150000000.0         179.00
4070         7200000000.0         178.00
4071         7250000000.0         178.00
4072         7300000000.0         178.00
4073         7350000000.0         177.00
4074         7400000000.0         177.00
4075         7450000000.0         177.00
4076         7500000000.0         177.00
4077         7500000000.1         183.00
4078         7550000000.0         184.00
4079         7600000000.0         184.00
4080         7650000000.0         184.00
4081         7700000000.0         183.00
4082         7750000000.0         182.00
4083         7800000000.0         180.00
4084         7850000000.0         182.00
4085         7900000000.0         183.00
4086         7950000000.0         184.00
4087         8000000000.0         184.00
4088         8050000000.0         184.00
4089         8100000000.0         184.00
4090         8150000000.0         184.00
4091         8200000000.0         183.00
4092         8250000000.0         183.00
4093         8300000000.0         183.00
4094         8350000000.0         183.00
4095         8400000000.0         182.00
4096         8450000000.0         181.00
4097         8500000000.0         181.00
4098         8550000000.0         180.00
4099         8600000000.0         180.00
4100         8650000000.0         180.00
4101         8700000000.0         180.00
4102         8750000000.0         180.00
4103         8800000000.0         180.00
4104         8850000000.0         179.00
4105         8900000000.0         178.00
4106         8950000000.0         177.00
4107         9000000000.0         176.00
4108         9050000000.0         177.00
4109         9100000000.0         177.00
4110         9150000000.0         177.00
4111         9200000000.0         179.00
4112         9250000000.0         179.00
4113         9300000000.0         178.00
4114         9350000000.0         178.00
4115         9400000000.0         177.00
4116         9450000000.0         177.00
4117         9500000000.0         177.00
4118         9500000000.1         179.00
4119         9550000000.0         179.00
4120         9600000000.0         180.00
4121         9650000000.0         180.00
4122         9700000000.0         181.00
4123         9750000000.0         181.00
4124         9800000000.0         181.00
4125         9850000000.0         181.00
4126         9900000000.0         181.00
4127         9950000000.0         181.00
4128         10000000000.0         181.00
4129         10050000000.0         180.00
4130         10100000000.0         180.00
4131         10150000000.0         179.00
4132         10200000000.0         179.00
4133         10250000000.0         179.00
4134         10300000000.0         179.00
4135         10350000000.0         179.00
4136         10400000000.0         178.00
4137         10450000000.0         178.00
4138         10500000000.0         178.00
4139         10550000000.0         176.00
4140         10600000000.0         176.00
4141         10650000000.0         176.00
4142         10700000000.0         179.00
4143         10750000000.0         178.00
4144         10800000000.0         178.00
4145         10850000000.0         177.00
4146         10900000000.0         176.00
4147         10950000000.0         176.00
4148         11000000000.0         176.00
4149         11050000000.0         176.00
4150         11100000000.0         175.00
4151         11150000000.0         176.00
4152         11200000000.0         176.00
4153         11250000000.0         177.00
4154         11300000000.0         178.00
4155         11350000000.0         178.00
4156         11400000000.0         179.00
4157         11450000000.0         179.00
4158         11500000000.0         179.00
4159         11550000000.0         179.00
4160         11600000000.0         178.00
4161         11650000000.0         178.00
4162         11700000000.0         178.00
4163         11750000000.0         178.00
4164         11800000000.0         178.00
4165         11850000000.0         178.00
4166         11900000000.0         178.00
4167         11950000000.0         178.00
4168         12000000000.0         178.00
4169         12050000000.0         178.00
4170         12100000000.0         178.00
4171         12150000000.0         178.00
4172         12200000000.0         178.00
4173         12250000000.0         178.00
4174         12300000000.0         177.00
4175         12300000000.1         177.00
4176         12350000000.0         176.00
4177         12400000000.0         175.00
4178         12450000000.0         175.00
4179         12500000000.0         173.00
4180         12550000000.0         172.00
4181         12600000000.0         169.00
4182         12650000000.0         166.00
4183         12700000000.0         170.00
4184         12750000000.0         172.00
4185         12800000000.0         174.00
4186         12850000000.0         174.00
4187         12900000000.0         174.00
4188         12950000000.0         174.00
4189         13000000000.0         175.00
4190         13050000000.0         174.00
4191         13100000000.0         174.00
4192         13150000000.0         174.00
4193         13200000000.0         173.00
4194         13250000000.0         173.00
4195         13300000000.0         172.00
4196         13350000000.0         171.00
4197         13400000000.0         169.00
4198         13450000000.0         163.00
4199         13500000000.0         157.00
4200         13550000000.0         161.00
4201         13600000000.0         164.00
4202         13650000000.0         167.00
4203         13700000000.0         169.00
4204         13750000000.0         171.00
4205         13800000000.0         172.00
4206         13850000000.0         172.00
4207         13900000000.0         173.00
4208         13950000000.0         172.00
4209         14000000000.0         172.00
4210         14050000000.0         172.00
4211         14100000000.0         172.00
4212         14150000000.0         172.00
4213         14200000000.0         170.00
4214         14250000000.0         171.00
4215         14300000000.0         170.00
4216         14350000000.0         169.00
4217         14400000000.0         168.00
4218         14450000000.0         169.00
4219         14500000000.0         169.00
4220         14550000000.0         168.00
4221         14600000000.0         166.00
4222         14650000000.0         169.00
4223         14700000000.0         170.00
4224         14750000000.0         170.00
4225         14800000000.0         170.00
4226         14850000000.0         170.00
4227         14900000000.0         170.00
4228         14950000000.0         169.00
4229         15000000000.0         169.00
4230         15050000000.0         168.00
4231         15100000000.0         167.00
4232         15150000000.0         167.00
4233         15200000000.0         167.00
4234         15250000000.0         167.00
4235         15300000000.0         166.00
4236         15350000000.0         167.00
4237         15400000000.0         167.00
4238         15450000000.0         167.00
4239         15500000000.0         167.00
4240         15550000000.0         167.00
4241         15600000000.0         168.00
4242         15650000000.0         168.00
4243         15700000000.0         167.00
4244         15700000000.1         165.00
4245         15750000000.0         164.00
4246         15800000000.0         164.00
4247         15850000000.0         163.00
4248         15900000000.0         163.00
4249         15950000000.0         163.00
4250         16000000000.0         162.00
4251         16050000000.0         161.00
4252         16100000000.0         160.00
4253         16150000000.0         161.00
4254         16200000000.0         161.00
4255         16250000000.0         154.00
4256         16300000000.0         157.00
4257         16300000000.1         168.00
4258         16350000000.0         167.00
4259         16400000000.0         167.00
4260         16450000000.0         167.00
4261         16500000000.0         167.00
4262         16550000000.0         166.00
4263         16600000000.0         165.00
4264         16650000000.0         166.00
4265         16700000000.0         166.00
4266         16750000000.0         166.00
4267         16800000000.0         166.00
4268         16850000000.0         165.00
4269         16900000000.0         166.00
4270         16950000000.0         165.00
4271         17000000000.0         164.00
4272         17050000000.0         165.00
4273         17100000000.0         164.00
4274         17150000000.0         163.00
4275         17200000000.0         162.00
4276         17250000000.0         162.00
4277         17300000000.0         162.00
4278         17350000000.0         163.00
4279         17400000000.0         164.00
4280         17450000000.0         164.00
4281         17500000000.0         163.00
4282         17550000000.0         163.00
4283         17600000000.0         161.00
4284         17650000000.0         159.00
4285         17700000000.0         157.00
4286         17750000000.0         158.00
4287         17800000000.0         158.00
4288         17850000000.0         159.00
4289         17900000000.0         160.00
4290         17950000000.0         159.00
4291         18000000000.0         165.00
4292         18050000000.0         165.00
4293         18100000000.0         159.00
4294         18150000000.0         157.00
4295         18200000000.0         155.00
4296         18250000000.0         153.00
4297         18300000000.0         150.00
4298         18350000000.0         150.00
4299         18400000000.0         151.00
4300         18450000000.0         152.00
4301         18500000000.0         153.00
4302         18550000000.0         154.00
4303         18600000000.0         156.00
4304         18650000000.0         157.00
4305         18700000000.0         159.00
4306         18750000000.0         160.00
4307         18800000000.0         160.00
4308         18850000000.0         162.00
4309         18900000000.0         162.00
4310         18950000000.0         163.00
4311         19000000000.0         162.00
4312         19050000000.0         162.00
4313         19100000000.0         161.00
4314         19150000000.0         160.00
4315         19200000000.0         160.00
4316         19250000000.0         160.00
4317         19300000000.0         159.00
4318         19350000000.0         160.00
4319         19400000000.0         160.00
4320         19450000000.0         160.00
4321         19500000000.0         160.00
4322         19500000000.1         165.00
4323         19550000000.0         166.00
4324         19600000000.0         167.00
4325         19650000000.0         167.00
4326         19700000000.0         167.00
4327         19750000000.0         167.00
4328         19800000000.0         168.00
4329         19850000000.0         168.00
4330         19900000000.0         167.00
4331         19950000000.0         165.00
4332         20000000000.0         163.00
4333         20050000000.0         166.00
4334         20100000000.0         168.00
4335         20150000000.0         168.00
4336         20200000000.0         167.00
4337         20250000000.0         167.00
4338         20300000000.0         167.00
4339         20350000000.0         167.00
4340         20400000000.0         166.00
4341         20450000000.0         165.00
4342         20500000000.0         164.00
4343         20550000000.0         161.00
4344         20600000000.0         158.00
4345         20650000000.0         150.00
4346         20700000000.0         155.00
4347         20750000000.0         158.00
4348         20800000000.0         162.00
4349         20850000000.0         164.00
4350         20900000000.0         165.00
4351         20950000000.0         165.00
4352         21000000000.0         164.00
4353         21050000000.0         163.00
4354         21100000000.0         161.00
4355         21150000000.0         159.00
4356         21200000000.0         158.00
4357         21250000000.0         158.00
4358         21300000000.0         159.00
4359         21350000000.0         160.00
4360         21400000000.0         163.00
4361         21450000000.0         163.00
4362         21500000000.0         164.00
4363         21550000000.0         164.00
4364         21600000000.0         165.00
4365         21650000000.0         165.00
4366         21700000000.0         164.00
4367         21750000000.0         165.00
4368         21800000000.0         164.00
4369         21850000000.0         163.00
4370         21900000000.0         161.00
4371         21950000000.0         160.00
4372         22000000000.0         161.00
4373         22050000000.0         161.00
4374         22100000000.0         160.00
4375         22150000000.0         158.00
4376         22200000000.0         157.00
4377         22250000000.0         157.00
4378         22300000000.0         157.00
4379         22350000000.0         158.00
4380         22400000000.0         158.00
4381         22450000000.0         157.00
4382         22500000000.0         157.00
4383         22550000000.0         156.00
4384         22600000000.0         156.00
4385         22650000000.0         162.00
4386         22700000000.0         164.00
4387         22750000000.0         166.00
4388         22800000000.0         165.00
4389         22850000000.0         162.00
4390         22900000000.0         160.00
4391         22950000000.0         159.00
4392         23000000000.0         158.00
4393         23050000000.0         157.00
4394         23100000000.0         153.00
4395         23150000000.0         153.00
4396         23200000000.0         152.00
4397         23250000000.0         151.00
4398         23300000000.0         147.00
4399         23350000000.0         148.00
4400         23400000000.0         147.00
4401         23450000000.0         141.00
4402         23500000000.0         141.00
4403         23550000000.0         140.00
4404         23600000000.0         141.00
4405         23633750000.1         141.00
4406         23683750000.0         141.00
4407         23733750000.0         141.00
4408         23783750000.0         141.00
4409         23833750000.0         142.00
4410         23883750000.0         141.00
4411         23933750000.0         141.00
4412         23983750000.0         141.00
4413         24033750000.0         141.00
4414         24083750000.0         141.00
4415         24133750000.0         141.00
4416         24183750000.0         141.00
4417         24233750000.0         141.00
4418         24283750000.0         141.00
4419         24333750000.0         141.00
4420         24383750000.0         141.00
4421         24433750000.0         142.00
4422         24483750000.0         141.00
4423         24533750000.0         141.00
4424         24583750000.0         142.00
4425         24633750000.0         141.00
4426         24683750000.0         141.00
4427         24733750000.0         141.00
4428         24783750000.0         141.00
4429         24833750000.0         141.00
4430         24883750000.0         142.00
4431         24933750000.0         142.00
4432         24983750000.0         141.00
4433         25033750000.0         142.00
4434         25083750000.0         141.00
4435         25133750000.0         141.00
4436         25183750000.0         141.00
4437         25233750000.0         142.00
4438         25283750000.0         141.00
4439         25333750000.0         142.00
4440         25383750000.0         141.00
4441         25433750000.0         141.00
4442         25483750000.0         141.00
4443         25533750000.0         141.00
4444         25583750000.0         141.00
4445         25633750000.0         141.00
4446         25683750000.0         141.00
4447         25733750000.0         141.00
4448         25783750000.0         141.00
4449         25833750000.0         142.00
4450         25883750000.0         141.00
4451         25933750000.0         141.00
4452         25983750000.0         141.00
4453         26033750000.0         141.00
4454         26083750000.0         141.00
4455         26133750000.0         142.00
4456         26183750000.0         141.00
4457         26233750000.0         141.00
4458         26283750000.0         141.00
4459         26333750000.0         141.00
4460         26383750000.0         141.00
4461         26433750000.0         142.00
4462         26484000000.0         141.00
4463         26500000000.0         141.00
4464         26500000000.1         141.00
4465         26550000000.0         141.00
4466         26600000000.0         141.00
4467         26650000000.0         141.00
4468         26700000000.0         142.00
4469         26750000000.0         141.00
4470         26800000000.0         142.00
4471         26850000000.0         142.00
4472         26900000000.0         141.00
4473         26950000000.0         141.00
4474         27000000000.0         141.00
4475         27050000000.0         142.00
4476         27100000000.0         141.00
4477         27150000000.0         141.00
4478         27200000000.0         141.00
4479         27250000000.0         142.00
4480         27300000000.0         141.00
4481         27350000000.0         141.00
4482         27400000000.0         142.00
4483         27450000000.0         141.00
4484         27500000000.0         140.00
4485         27550000000.0         141.00
4486         27600000000.0         141.00
4487         27650000000.0         141.00
4488         27700000000.0         141.00
4489         27750000000.0         141.00
4490         27800000000.0         141.00
4491         27833750000.0         141.00
4492         27833750000.1         142.00
4493         27883750000.0         142.00
4494         27933750000.0         141.00
4495         27983750000.0         141.00
4496         28033750000.0         141.00
4497         28083750000.0         141.00
4498         28133750000.0         141.00
4499         28183750000.0         142.00
4500         28233750000.0         142.00
4501         28283750000.0         141.00
4502         28333750000.0         141.00
4503         28383750000.0         141.00
4504         28433750000.0         141.00
4505         28483750000.0         141.00
4506         28533750000.0         141.00
4507         28583750000.0         141.00
4508         28633750000.0         142.00
4509         28683750000.0         141.00
4510         28733750000.0         141.00
4511         28783750000.0         141.00
4512         28833750000.0         141.00
4513         28883750000.0         141.00
4514         28933750000.0         141.00
4515         28983750000.0         141.00
4516         29033750000.0         142.00
4517         29083750000.0         141.00
4518         29133750000.0         141.00
4519         29183750000.0         141.00
4520         29233750000.0         141.00
4521         29283750000.0         142.00
4522         29333750000.0         141.00
4523         29383750000.0         141.00
4524         29433750000.0         142.00
4525         29483750000.0         141.00
4526         29500000000.0         142.00
4527         29500000000.1         142.00
4528         29550000000.0         142.00
4529         29600000000.0         141.00
4530         29650000000.0         141.00
4531         29700000000.0         141.00
4532         29750000000.0         142.00
4533         29800000000.0         141.00
4534         29850000000.0         141.00
4535         29900000000.0         141.00
4536         29950000000.0         142.00
4537         30000000000.0         141.00
4538         30050000000.0         142.00
4539         30100000000.0         141.00
4540         30150000000.0         142.00
4541         30200000000.0         142.00
4542         30250000000.0         141.00
4543         30300000000.0         141.00
4544         30350000000.0         142.00
4545         30400000000.0         141.00
4546         30450000000.0         141.00
4547         30500000000.0         141.00
4548         30550000000.0         141.00
4549         30600000000.0         141.00
4550         30650000000.0         141.00
4551         30700000000.0         142.00
4552         30750000000.0         142.00
4553         30800000000.0         141.00
4554         30850000000.0         141.00
4555         30900000000.0         141.00
4556         30950000000.0         142.00
4557         31000000000.0         142.00
4558         31050000000.0         141.00
4559         31100000000.0         141.00
4560         31150000000.0         142.00
4561         31200000000.0         142.00
4562         31250000000.0         141.00
4563         31300000000.0         141.00
4564         31350000000.0         141.00
4565         31400000000.0         140.00
4566         31450000000.0         141.00
4567         31500000000.0         143.00
4568         31550000000.0         141.00
4569         31600000000.0         141.00
4570         31650000000.0         141.00
4571         31700000000.0         141.00
4572         31750000000.0         141.00
4573         31800000000.0         142.00
4574         31850000000.0         142.00
4575         31900000000.0         141.00
4576         31950000000.0         141.00
4577         32000000000.0         141.00
4578         100000000.0         200.00
4579         100000000.0         210.00
4580         100000000.0         220.00
4581         100000000.0         231.00
4582         50000000.0         185.00
4583         100000000.0         181.00
4584         150000000.0         180.00
4585         200000000.0         180.00
4586         250000000.0         179.00
4587         300000000.0         177.00
4588         350000000.0         175.00
4589         400000000.0         171.00
4590         450000000.0         172.00
4591         500000000.0         175.00
4592         550000000.0         176.00
4593         600000000.0         178.00
4594         650000000.0         179.00
4595         700000000.0         180.00
4596         750000000.0         179.00
4597         800000000.0         179.00
4598         850000000.0         179.00
4599         900000000.0         180.00
4600         950000000.0         179.00
4601         1000000000.0         179.00
4602         1050000000.0         179.00
4603         1100000000.0         179.00
4604         1150000000.0         179.00
4605         1200000000.0         179.00
4606         1250000000.0         178.00
4607         1300000000.0         178.00
4608         1350000000.0         178.00
4609         1366250000.0         178.00
4610         1366250000.1         178.00
4611         1416250000.0         178.00
4612         1466250000.0         178.00
4613         1516250000.0         177.00
4614         1566250000.0         177.00
4615         1616250000.0         177.00
4616         1666250000.0         177.00
4617         1716250000.0         177.00
4618         1766250000.0         177.00
4619         1816250000.0         177.00
4620         1866250000.0         176.00
4621         1916250000.0         176.00
4622         1966250000.0         176.00
4623         2016250000.0         176.00
4624         2066250000.0         176.00
4625         2116250000.0         176.00
4626         2166250000.0         175.00
4627         2216250000.0         175.00
4628         2266250000.0         174.00
4629         2316250000.0         174.00
4630         2366250000.0         174.00
4631         2416250000.0         174.00
4632         2466250000.0         174.00
4633         2516250000.0         174.00
4634         2566250000.0         173.00
4635         2600000000.0         173.00
4636         2600000000.1         179.00
4637         2650000000.0         179.00
4638         2700000000.0         179.00
4639         2750000000.0         179.00
4640         2800000000.0         179.00
4641         2850000000.0         178.00
4642         2900000000.0         178.00
4643         2950000000.0         178.00
4644         3000000000.0         178.00
4645         3050000000.0         178.00
4646         3100000000.0         178.00
4647         3150000000.0         178.00
4648         3200000000.0         178.00
4649         3250000000.0         178.00
4650         3300000000.0         178.00
4651         3350000000.0         178.00
4652         3400000000.0         178.00
4653         3450000000.0         178.00
4654         3500000000.0         178.00
4655         3550000000.0         178.00
4656         3600000000.0         178.00
4657         3650000000.0         178.00
4658         3700000000.0         178.00
4659         3750000000.0         178.00
4660         3800000000.0         177.00
4661         3850000000.0         177.00
4662         3900000000.0         177.00
4663         3950000000.0         177.00
4664         4000000000.0         177.00
4665         4050000000.0         177.00
4666         4100000000.0         177.00
4667         4150000000.0         177.00
4668         4200000000.0         177.00
4669         4250000000.0         177.00
4670         4300000000.0         177.00
4671         4350000000.0         177.00
4672         4400000000.0         177.00
4673         4450000000.0         177.00
4674         4500000000.0         176.00
4675         4550000000.0         176.00
4676         4600000000.0         176.00
4677         4650000000.0         176.00
4678         4700000000.0         175.00
4679         4750000000.0         175.00
4680         4800000000.0         175.00
4681         4850000000.0         175.00
4682         4900000000.0         175.00
4683         4950000000.0         175.00
4684         5000000000.0         174.00
4685         5050000000.0         175.00
4686         5100000000.0         175.00
4687         5150000000.0         175.00
4688         5200000000.0         174.00
4689         5250000000.0         175.00
4690         5300000000.0         175.00
4691         5350000000.0         174.00
4692         5400000000.0         174.00
4693         5450000000.0         174.00
4694         5500000000.0         174.00
4695         5550000000.0         174.00
4696         5600000000.0         173.00
4697         5650000000.0         173.00
4698         5700000000.0         173.00
4699         5750000000.0         172.00
4700         5800000000.0         172.00
4701         5850000000.0         172.00
4702         5900000000.0         172.00
4703         5950000000.0         172.00
4704         6000000000.0         172.00
4705         6050000000.0         172.00
4706         6100000000.0         172.00
4707         6150000000.0         172.00
4708         6200000000.0         172.00
4709         6250000000.0         172.00
4710         6300000000.0         171.00
4711         6350000000.0         171.00
4712         6400000000.0         171.00
4713         6450000000.0         170.00
4714         6500000000.0         170.00
4715         6550000000.0         170.00
4716         6600000000.0         170.00
4717         6650000000.0         170.00
4718         6700000000.0         170.00
4719         6750000000.0         169.00
4720         6800000000.0         169.00
4721         6850000000.0         169.00
4722         6900000000.0         168.00
4723         6950000000.0         167.00
4724         7000000000.0         166.00
4725         7050000000.0         165.00
4726         7100000000.0         165.00
4727         7150000000.0         164.00
4728         7200000000.0         164.00
4729         7250000000.0         162.00
4730         7300000000.0         162.00
4731         7350000000.0         162.00
4732         7400000000.0         162.00
4733         7450000000.0         162.00
4734         7500000000.0         162.00
4735         7500000000.1         187.00
4736         7550000000.0         187.00
4737         7600000000.0         188.00
4738         7650000000.0         186.00
4739         7700000000.0         188.00
4740         7750000000.0         188.00
4741         7800000000.0         188.00
4742         7850000000.0         184.00
4743         7900000000.0         187.00
4744         7950000000.0         188.00
4745         8000000000.0         185.00
4746         8050000000.0         185.00
4747         8100000000.0         187.00
4748         8150000000.0         188.00
4749         8200000000.0         188.00
4750         8250000000.0         187.00
4751         8300000000.0         187.00
4752         8350000000.0         187.00
4753         8400000000.0         188.00
4754         8450000000.0         188.00
4755         8500000000.0         185.00
4756         8550000000.0         188.00
4757         8600000000.0         186.00
4758         8650000000.0         185.00
4759         8700000000.0         188.00
4760         8750000000.0         188.00
4761         8800000000.0         188.00
4762         8850000000.0         187.00
4763         8900000000.0         188.00
4764         8950000000.0         188.00
4765         9000000000.0         188.00
4766         9050000000.0         188.00
4767         9100000000.0         188.00
4768         9150000000.0         188.00
4769         9200000000.0         188.00
4770         9250000000.0         185.00
4771         9300000000.0         185.00
4772         9350000000.0         188.00
4773         9400000000.0         186.00
4774         9450000000.0         185.00
4775         9500000000.0         185.00
4776         9500000000.1         186.00
4777         9550000000.0         186.00
4778         9600000000.0         186.00
4779         9650000000.0         186.00
4780         9700000000.0         187.00
4781         9750000000.0         188.00
4782         9800000000.0         188.00
4783         9850000000.0         188.00
4784         9900000000.0         188.00
4785         9950000000.0         185.00
4786         10000000000.0         188.00
4787         10050000000.0         187.00
4788         10100000000.0         187.00
4789         10150000000.0         187.00
4790         10200000000.0         187.00
4791         10250000000.0         187.00
4792         10300000000.0         188.00
4793         10350000000.0         188.00
4794         10400000000.0         188.00
4795         10450000000.0         188.00
4796         10500000000.0         187.00
4797         10550000000.0         188.00
4798         10600000000.0         188.00
4799         10650000000.0         187.00
4800         10700000000.0         187.00
4801         10750000000.0         182.00
4802         10800000000.0         183.00
4803         10850000000.0         183.00
4804         10900000000.0         183.00
4805         10950000000.0         182.00
4806         11000000000.0         182.00
4807         11050000000.0         182.00
4808         11100000000.0         181.00
4809         11150000000.0         182.00
4810         11200000000.0         183.00
4811         11250000000.0         183.00
4812         11300000000.0         184.00
4813         11350000000.0         184.00
4814         11400000000.0         184.00
4815         11450000000.0         184.00
4816         11500000000.0         184.00
4817         11550000000.0         184.00
4818         11600000000.0         184.00
4819         11650000000.0         184.00
4820         11700000000.0         184.00
4821         11750000000.0         185.00
4822         11800000000.0         185.00
4823         11850000000.0         186.00
4824         11900000000.0         186.00
4825         11950000000.0         185.00
4826         12000000000.0         185.00
4827         12050000000.0         185.00
4828         12100000000.0         185.00
4829         12150000000.0         186.00
4830         12200000000.0         187.00
4831         12250000000.0         187.00
4832         12300000000.0         186.00
4833         12300000000.1         188.00
4834         12350000000.0         188.00
4835         12400000000.0         187.00
4836         12450000000.0         188.00
4837         12500000000.0         187.00
4838         12550000000.0         185.00
4839         12600000000.0         184.00
4840         12650000000.0         181.00
4841         12700000000.0         184.00
4842         12750000000.0         186.00
4843         12800000000.0         187.00
4844         12850000000.0         186.00
4845         12900000000.0         186.00
4846         12950000000.0         186.00
4847         13000000000.0         187.00
4848         13050000000.0         187.00
4849         13100000000.0         187.00
4850         13150000000.0         187.00
4851         13200000000.0         186.00
4852         13250000000.0         186.00
4853         13300000000.0         185.00
4854         13350000000.0         185.00
4855         13400000000.0         182.00
4856         13450000000.0         177.00
4857         13500000000.0         170.00
4858         13550000000.0         174.00
4859         13600000000.0         177.00
4860         13650000000.0         181.00
4861         13700000000.0         183.00
4862         13750000000.0         185.00
4863         13800000000.0         186.00
4864         13850000000.0         186.00
4865         13900000000.0         187.00
4866         13950000000.0         187.00
4867         14000000000.0         186.00
4868         14050000000.0         186.00
4869         14100000000.0         186.00
4870         14150000000.0         184.00
4871         14200000000.0         184.00
4872         14250000000.0         184.00
4873         14300000000.0         184.00
4874         14350000000.0         183.00
4875         14400000000.0         182.00
4876         14450000000.0         182.00
4877         14500000000.0         182.00
4878         14550000000.0         182.00
4879         14600000000.0         181.00
4880         14650000000.0         183.00
4881         14700000000.0         184.00
4882         14750000000.0         184.00
4883         14800000000.0         184.00
4884         14850000000.0         184.00
4885         14900000000.0         183.00
4886         14950000000.0         183.00
4887         15000000000.0         183.00
4888         15050000000.0         183.00
4889         15100000000.0         181.00
4890         15150000000.0         181.00
4891         15200000000.0         181.00
4892         15250000000.0         181.00
4893         15300000000.0         180.00
4894         15350000000.0         180.00
4895         15400000000.0         180.00
4896         15450000000.0         179.00
4897         15500000000.0         180.00
4898         15550000000.0         180.00
4899         15600000000.0         180.00
4900         15650000000.0         180.00
4901         15700000000.0         178.00
4902         15700000000.1         176.00
4903         15750000000.0         175.00
4904         15800000000.0         175.00
4905         15850000000.0         175.00
4906         15900000000.0         175.00
4907         15950000000.0         176.00
4908         16000000000.0         176.00
4909         16050000000.0         175.00
4910         16100000000.0         175.00
4911         16150000000.0         175.00
4912         16200000000.0         175.00
4913         16250000000.0         168.00
4914         16300000000.0         169.00
4915         16300000000.1         181.00
4916         16350000000.0         181.00
4917         16400000000.0         181.00
4918         16450000000.0         181.00
4919         16500000000.0         181.00
4920         16550000000.0         179.00
4921         16600000000.0         178.00
4922         16650000000.0         179.00
4923         16700000000.0         180.00
4924         16750000000.0         180.00
4925         16800000000.0         180.00
4926         16850000000.0         180.00
4927         16900000000.0         179.00
4928         16950000000.0         179.00
4929         17000000000.0         178.00
4930         17050000000.0         177.00
4931         17100000000.0         177.00
4932         17150000000.0         176.00
4933         17200000000.0         175.00
4934         17250000000.0         175.00
4935         17300000000.0         175.00
4936         17350000000.0         175.00
4937         17400000000.0         176.00
4938         17450000000.0         176.00
4939         17500000000.0         176.00
4940         17550000000.0         176.00
4941         17600000000.0         174.00
4942         17650000000.0         171.00
4943         17700000000.0         170.00
4944         17750000000.0         170.00
4945         17800000000.0         170.00
4946         17850000000.0         171.00
4947         17900000000.0         171.00
4948         17950000000.0         171.00
4949         18000000000.0         174.00
4950         18050000000.0         173.00
4951         18100000000.0         172.00
4952         18150000000.0         171.00
4953         18200000000.0         169.00
4954         18250000000.0         165.00
4955         18300000000.0         163.00
4956         18350000000.0         159.00
4957         18400000000.0         161.00
4958         18450000000.0         163.00
4959         18500000000.0         163.00
4960         18550000000.0         165.00
4961         18600000000.0         168.00
4962         18650000000.0         169.00
4963         18700000000.0         171.00
4964         18750000000.0         173.00
4965         18800000000.0         173.00
4966         18850000000.0         173.00
4967         18900000000.0         173.00
4968         18950000000.0         173.00
4969         19000000000.0         173.00
4970         19050000000.0         173.00
4971         19100000000.0         172.00
4972         19150000000.0         172.00
4973         19200000000.0         171.00
4974         19250000000.0         171.00
4975         19300000000.0         170.00
4976         19350000000.0         170.00
4977         19400000000.0         170.00
4978         19450000000.0         171.00
4979         19500000000.0         171.00
4980         19500000000.1         175.00
4981         19550000000.0         177.00
4982         19600000000.0         177.00
4983         19650000000.0         177.00
4984         19700000000.0         177.00
4985         19750000000.0         178.00
4986         19800000000.0         180.00
4987         19850000000.0         180.00
4988         19900000000.0         180.00
4989         19950000000.0         177.00
4990         20000000000.0         175.00
4991         20050000000.0         179.00
4992         20100000000.0         180.00
4993         20150000000.0         180.00
4994         20200000000.0         180.00
4995         20250000000.0         180.00
4996         20300000000.0         180.00
4997         20350000000.0         180.00
4998         20400000000.0         179.00
4999         20450000000.0         177.00
5000         20500000000.0         177.00
5001         20550000000.0         174.00
5002         20600000000.0         171.00
5003         20650000000.0         164.00
5004         20700000000.0         165.00
5005         20750000000.0         169.00
5006         20800000000.0         174.00
5007         20850000000.0         177.00
5008         20900000000.0         179.00
5009         20950000000.0         179.00
5010         21000000000.0         179.00
5011         21050000000.0         177.00
5012         21100000000.0         175.00
5013         21150000000.0         173.00
5014         21200000000.0         172.00
5015         21250000000.0         184.00
5016         21300000000.0         175.00
5017         21350000000.0         170.00
5018         21400000000.0         173.00
5019         21450000000.0         173.00
5020         21500000000.0         174.00
5021         21550000000.0         175.00
5022         21600000000.0         176.00
5023         21650000000.0         176.00
5024         21700000000.0         176.00
5025         21750000000.0         176.00
5026         21800000000.0         176.00
5027         21850000000.0         175.00
5028         21900000000.0         172.00
5029         21950000000.0         171.00
5030         22000000000.0         171.00
5031         22050000000.0         172.00
5032         22100000000.0         172.00
5033         22150000000.0         172.00
5034         22200000000.0         171.00
5035         22250000000.0         169.00
5036         22300000000.0         169.00
5037         22350000000.0         169.00
5038         22400000000.0         170.00
5039         22450000000.0         169.00
5040         22500000000.0         169.00
5041         22550000000.0         169.00
