No. freqHz  powerdB
633    31000000000.0    8.86
634    31050000000.0    8.74
635    31100000000.0    8.67
636    31150000000.0    8.56
637    31200000000.0    8.99
638    31250000000.0    8.82
639    31300000000.0    9.22
640    31350000000.0    9.66
641    31400000000.0    9.34
642    31450000000.0    9.12
643    31500000000.0    8.88
644    31550000000.0    8.74
645    31600000000.0    8.96
646    31650000000.0    8.78
647    31700000000.0    8.69
648    31750000000.0    8.69
649    31800000000.0    8.97
650    31850000000.0    8.75
651    31900000000.0    8.89
652    31950000000.0    8.78
653    32000000000.0    9.06
654    32000000000.1    9.06
655    32050000000.0    9.06
656    32100000000.0    9.16
657    32150000000.0    9.08
658    32200000000.0    9.40
659    32250000000.0    9.02
660    32300000000.0    8.81
661    32350000000.0    8.89
662    32400000000.0    8.89
663    32450000000.0    8.70
664    32500000000.0    8.70
665    32550000000.0    8.88
666    32600000000.0    8.78
667    32650000000.0    9.18
668    32700000000.0    8.97
669    32750000000.0    9.07
670    32800000000.0    9.07
671    32850000000.0    9.26
672    32900000000.0    8.79
673    32950000000.0    8.91
674    33000000000.0    9.26
675    33050000000.0    8.88
676    33100000000.0    8.78
677    33150000000.0    9.08
678    33200000000.0    8.91
679    33250000000.0    8.79
680    33300000000.0    8.95
681    33350000000.0    9.09
682    33400000000.0    9.25
683    33450000000.0    8.88
684    33500000000.0    8.99
685    33550000000.0    8.90
686    33600000000.0    9.18
687    33650000000.0    8.89
688    33700000000.0    8.89
689    33750000000.0    9.26
690    33800000000.0    9.18
691    33850000000.0    8.98
692    33900000000.0    9.05
693    33950000000.0    9.76
694    34000000000.0    9.57
695    34050000000.0    9.20
696    34100000000.0    8.99
697    34150000000.0    8.92
698    34200000000.0    9.16
699    34250000000.0    9.00
700    34300000000.0    9.06
701    34350000000.0    9.06
702    34400000000.0    9.06
703    34450000000.0    9.06
704    34500000000.0    8.74
705    34550000000.0    9.12
706    34600000000.0    8.96
707    34650000000.0    8.96
708    34700000000.0    9.36
709    34750000000.0    9.42
710    34800000000.0    9.33
711    34850000000.0    9.10
712    34900000000.0    8.98
713    34950000000.0    9.36
714    35000000000.0    8.88
715    35000000000.1    8.88
716    35050000000.0    8.97
717    35100000000.0    8.90
718    35150000000.0    8.99
719    35200000000.0    9.07
720    35250000000.0    9.00
721    35300000000.0    9.00
722    35350000000.0    9.00
723    35400000000.0    9.16
724    35450000000.0    9.16
725    35500000000.0    9.16
726    35550000000.0    9.16
727    35600000000.0    9.07
728    35650000000.0    9.07
729    35700000000.0    9.48
730    35750000000.0    9.97
731    35800000000.0    9.28
732    35850000000.0    9.04
733    35900000000.0    8.88
734    35950000000.0    8.88
735    36000000000.0    9.06
736    36050000000.0    8.95
737    36100000000.0    8.95
738    36150000000.0    8.85
739    36200000000.0    8.85
740    36250000000.0    9.58
741    36300000000.0    9.37
742    36350000000.0    9.80
743    36400000000.0    9.30
744    36450000000.0    9.24
745    36500000000.0    9.75
746    36550000000.0    9.43
747    36600000000.0    9.30
748    36650000000.0    9.05
749    36700000000.0    9.05
750    36750000000.0    9.26
751    36800000000.0    9.26
752    36850000000.0    9.73
753    36900000000.0    9.48
754    36950000000.0    9.02
755    37000000000.0    9.26
756    37050000000.0    9.64
757    37100000000.0    9.85
758    37150000000.0    10.14
759    37200000000.0    9.37
760    37250000000.0    9.12
761    37300000000.0    9.12
762    37350000000.0    9.00
763    37400000000.0    9.09
764    37450000000.0    9.34
765    37500000000.0    8.99
766    37550000000.0    8.99
767    37600000000.0    8.99
768    37650000000.0    9.49
769    37700000000.0    9.06
770    37750000000.0    8.99
771    37800000000.0    9.09
772    37800000000.1    9.09
773    37850000000.0    9.09
774    37900000000.0    9.31
775    37950000000.0    9.03
776    38000000000.0    9.03
777    38050000000.0    9.03
778    38100000000.0    9.03
779    38150000000.0    9.03
780    38200000000.0    9.03
781    38250000000.0    9.45
782    38300000000.0    9.14
783    38350000000.0    9.14
784    38400000000.0    9.14
785    38450000000.0    9.14
786    38500000000.0    9.35
787    38550000000.0    9.20
788    38600000000.0    9.20
789    38650000000.0    9.14
790    38700000000.0    9.14
791    38750000000.0    9.28
792    38800000000.0    9.55
793    38850000000.0    9.97
794    38900000000.0    9.43
795    38950000000.0    9.15
796    39000000000.0    9.27
797    39050000000.0    9.17
798    39100000000.0    9.66
799    39150000000.0    9.31
800    39200000000.0    9.14
801    39250000000.0    9.24
802    39300000000.0    9.16
803    39350000000.0    9.32
804    39400000000.0    9.07
805    39450000000.0    9.42
806    39500000000.0    9.06
807    39550000000.0    9.16
808    39600000000.0    9.78
809    39650000000.0    9.37
810    39700000000.0    9.52
811    39750000000.0    9.52
812    39800000000.0    9.52
813    39850000000.0    9.95
814    39900000000.0    9.54
815    39950000000.0    9.19
816    40000000000.0    9.30
817    50000000.0    5.07
818    100000000.0    5.07
819    150000000.0    5.16
820    200000000.0    5.16
821    250000000.0    5.24
822    300000000.0    5.24
823    350000000.0    5.24
824    400000000.0    5.30
825    450000000.0    5.30
826    500000000.0    5.30
827    550000000.0    5.37
828    600000000.0    5.37
829    650000000.0    5.37
830    700000000.0    5.49
831    750000000.0    5.49
832    800000000.0    5.49
833    850000000.0    5.49
834    900000000.0    5.49
835    950000000.0    5.55
836    1000000000.0    5.55
837    1050000000.0    5.55
838    1100000000.0    5.55
839    1150000000.0    5.55
840    1200000000.0    5.55
841    1250000000.0    5.55
842    1300000000.0    5.65
843    1350000000.0    5.58
844    1366250000.0    5.58
845    1366250000.1    5.58
846    1416250000.0    5.75
847    1466250000.0    5.57
848    1516250000.0    5.80
849    1566250000.0    5.65
850    1616250000.0    5.65
851    1666250000.0    5.73
852    1716250000.0    5.64
853    1766250000.0    5.81
854    1816250000.0    5.74
855    1866250000.0    5.66
856    1916250000.0    5.66
857    1966250000.0    5.72
858    2016250000.0    5.61
859    2066250000.0    5.61
860    2116250000.0    5.61
861    2166250000.0    5.70
862    2216250000.0    5.70
863    2266250000.0    5.70
864    2316250000.0    5.70
865    2366250000.0    5.70
866    2416250000.0    5.70
867    2466250000.0    5.81
868    2516250000.0    5.74
869    2566250000.0    5.74
870    2600000000.0    5.74
871    2600000000.1    5.74
872    2650000000.0    5.74
873    2700000000.0    5.74
874    2750000000.0    5.74
875    2800000000.0    5.74
876    2850000000.0    5.80
877    2900000000.0    5.80
878    2950000000.0    5.80
879    3000000000.0    5.80
880    3050000000.0    5.80
881    3100000000.0    5.80
882    3150000000.0    5.89
883    3200000000.0    5.98
884    3250000000.0    5.91
885    3300000000.0    5.91
886    3350000000.0    5.80
887    3400000000.0    5.80
888    3450000000.0    5.80
889    3500000000.0    6.11
890    3550000000.0    5.96
891    3600000000.0    5.89
892    3650000000.0    5.89
893    3700000000.0    5.89
894    3750000000.0    5.89
895    3800000000.0    5.89
896    3850000000.0    5.89
897    3900000000.0    5.89
898    3950000000.0    6.12
899    4000000000.0    5.92
900    4133750000.0    5.92
901    4133750000.1    5.92
902    4183750000.0    5.92
903    4233750000.0    6.04
904    4283750000.0    6.04
905    4333750000.0    6.12
906    4383750000.0    6.12
907    4433750000.0    5.97
908    4483750000.0    5.97
909    4533750000.0    5.97
910    4583750000.0    5.97
911    4633750000.0    5.97
912    4683750000.0    6.10
913    4733750000.0    6.10
914    4783750000.0    5.97
915    4833750000.0    5.97
916    4883750000.0    6.13
917    4933750000.0    6.28
918    4983750000.0    6.28
919    5033750000.0    6.39
920    5083750000.0    6.13
921    5133750000.0    6.13
922    5183750000.0    6.03
923    5233750000.0    6.03
924    5283750000.0    6.03
925    5333750000.0    6.03
926    5383750000.0    6.03
927    5433750000.0    6.10
928    5483750000.0    6.03
929    5533750000.0    6.03
930    5583750000.0    6.03
931    5633750000.0    6.17
932    5683750000.0    6.25
933    5733750000.0    6.25
934    5783750000.0    6.32
935    5833750000.0    6.20
936    5883750000.0    6.12
937    5933750000.0    6.12
938    5983750000.0    6.05
939    6033750000.0    6.05
940    6083750000.0    6.05
941    6133750000.0    6.05
942    6183750000.0    6.05
943    6233750000.0    6.12
944    6283750000.0    6.12
945    6333750000.0    6.12
946    6383750000.0    6.12
947    6433750000.0    6.12
948    6483750000.0    6.21
949    6533750000.0    6.13
950    6583750000.0    6.13
951    6633750000.0    6.25
952    6683750000.0    6.38
953    6733750000.0    6.38
954    6783750000.0    6.31
955    6833750000.0    6.13
956    6883750000.0    6.13
957    6933750000.0    6.19
958    6983750000.0    6.19
959    7033750000.0    6.36
960    7083750000.0    6.21
961    7133750000.0    6.30
962    7183750000.0    6.30
963    7233750000.0    6.39
964    7283750000.0    6.39
965    7333750000.0    6.55
966    7383750000.0    6.90
967    7433750000.0    7.07
968    7483750000.0    7.96
969    7500000000.0    8.10
970    7500000000.1    8.10
971    7550000000.0    7.73
972    7600000000.0    7.22
973    7650000000.0    6.94
974    7700000000.0    6.58
975    7750000000.0    6.58
976    7800000000.0    6.39
977    7850000000.0    6.39
978    7900000000.0    6.39
979    7950000000.0    6.26
980    8000000000.0    6.26
981    8050000000.0    6.26
982    8100000000.0    6.43
983    8150000000.0    6.37
984    8200000000.0    6.48
985    8250000000.0    6.48
986    8300000000.0    6.35
987    8350000000.0    6.26
988    8400000000.0    6.44
989    8450000000.0    6.34
990    8500000000.0    6.54
991    8550000000.0    6.54
992    8600000000.0    6.44
993    8650000000.0    6.30
994    8700000000.0    6.30
995    8750000000.0    6.30
996    8800000000.0    6.30
997    8850000000.0    6.30
998    8900000000.0    6.55
999    8950000000.0    6.39
1000    9000000000.0    6.45
1001    9050000000.0    6.29
1002    9100000000.0    6.29
1003    9150000000.0    6.48
1004    9200000000.0    6.79
1005    9250000000.0    6.64
1006    9300000000.0    6.83
1007    9350000000.0    6.34
1008    9400000000.0    6.34
1009    9450000000.0    6.34
1010    9500000000.0    6.34
1011    9500000000.1    6.34
1012    9550000000.0    6.34
1013    9600000000.0    6.48
1014    9650000000.0    6.48
1015    9700000000.0    6.40
1016    9750000000.0    6.40
1017    9800000000.0    6.40
1018    9850000000.0    6.64
1019    9900000000.0    6.64
1020    9950000000.0    6.64
1021    10000000000.0    6.44
1022    10050000000.0    6.44
1023    10100000000.0    6.59
1024    10150000000.0    6.51
1025    10200000000.0    6.51
1026    10250000000.0    6.44
1027    10300000000.0    6.66
1028    10350000000.0    6.50
