No. freqHz  powerdB
390    7600000000.0    5.00
391    7650000000.0    5.00
392    7700000000.0    5.00
393    7750000000.0    5.00
394    7800000000.0    5.00
395    7850000000.0    5.00
396    7900000000.0    5.00
397    7950000000.0    5.00
398    8000000000.0    5.00
399    8050000000.0    5.00
400    8100000000.0    5.00
401    8150000000.0    5.05
402    8200000000.0    5.06
403    8250000000.0    5.00
404    8300000000.0    5.00
405    8350000000.0    5.03
406    8400000000.0    5.07
407    8450000000.0    5.04
408    8500000000.0    5.00
409    8550000000.0    5.00
410    8600000000.0    5.04
411    8650000000.0    5.03
412    8700000000.0    5.03
413    8750000000.0    5.05
414    8800000000.0    5.08
415    8850000000.0    5.08
416    8900000000.0    5.00
417    8950000000.0    5.00
418    9000000000.0    5.00
419    9050000000.0    5.04
420    9100000000.0    5.05
421    9150000000.0    5.03
422    9200000000.0    5.00
423    9250000000.0    5.06
424    9300000000.0    5.08
425    9350000000.0    5.06
426    9400000000.0    5.00
427    9450000000.0    5.04
428    9500000000.0    5.06
429    9500000000.1    5.06
430    9550000000.0    5.06
431    9600000000.0    5.06
432    9650000000.0    5.07
433    9700000000.0    5.07
434    9750000000.0    5.09
435    9800000000.0    5.09
436    9850000000.0    5.10
437    9900000000.0    5.11
438    9950000000.0    5.11
439    10000000000.0    5.11
440    10050000000.0    5.13
441    10100000000.0    5.11
442    10150000000.0    5.10
443    10200000000.0    5.11
444    10250000000.0    5.12
445    10300000000.0    5.11
446    10350000000.0    5.11
447    10400000000.0    5.11
448    10450000000.0    5.10
449    10500000000.0    5.12
450    10550000000.0    5.13
451    10600000000.0    5.11
452    10650000000.0    5.09
453    10700000000.0    5.10
454    10750000000.0    5.10
455    10800000000.0    5.10
456    10850000000.0    5.08
457    10900000000.0    5.11
458    10950000000.0    5.13
459    11000000000.0    5.11
460    11050000000.0    5.06
461    11100000000.0    5.09
462    11150000000.0    5.11
463    11200000000.0    5.08
464    11250000000.0    5.08
465    11300000000.0    5.07
466    11350000000.0    5.05
467    11400000000.0    5.07
468    11450000000.0    5.09
469    11500000000.0    5.09
470    50000000.0    0.00
471    100000000.0    0.00
472    150000000.0    0.04
473    200000000.0    0.05
474    250000000.0    0.06
475    300000000.0    0.07
476    350000000.0    0.07
477    400000000.0    0.08
478    450000000.0    0.07
479    500000000.0    0.10
480    550000000.0    0.10
481    600000000.0    0.11
482    650000000.0    0.14
483    700000000.0    0.13
484    750000000.0    0.17
485    800000000.0    0.17
486    850000000.0    0.19
487    900000000.0    0.22
488    950000000.0    0.26
489    1000000000.0    0.29
490    1050000000.0    0.27
491    1100000000.0    0.22
492    1150000000.0    0.16
493    1200000000.0    0.14
494    1250000000.0    0.16
