No. freqHz  powerdB
407    20000000000.0    11.76
408    20050000000.0    11.72
409    20100000000.0    11.72
410    20150000000.0    11.72
411    20200000000.0    11.72
412    20250000000.0    11.67
413    20300000000.0    11.67
414    20350000000.0    11.78
415    20400000000.0    11.89
416    20450000000.0    11.93
417    20500000000.0    11.85
418    20550000000.0    11.85
419    20600000000.0    11.78
420    20650000000.0    11.92
421    20700000000.0    12.08
422    20750000000.0    11.85
423    20800000000.0    11.93
424    20850000000.0    11.87
425    20900000000.0    11.90
426    20950000000.0    12.11
427    21000000000.0    11.93
428    21000000000.1    11.93
429    21050000000.0    12.02
430    21100000000.0    11.79
431    21150000000.0    11.79
432    21200000000.0    11.79
433    21250000000.0    11.72
434    21300000000.0    11.79
435    21350000000.0    11.83
436    21400000000.0    11.72
437    21450000000.0    11.97
438    21500000000.0    11.80
439    21550000000.0    11.87
440    21600000000.0    11.80
441    21650000000.0    11.76
442    21700000000.0    11.81
443    21750000000.0    11.77
444    21800000000.0    11.77
445    21850000000.0    11.86
446    21900000000.0    11.76
447    21950000000.0    11.97
448    22000000000.0    11.85
449    22050000000.0    11.85
450    22100000000.0    11.85
451    22150000000.0    11.85
452    22200000000.0    11.90
453    22250000000.0    11.90
454    22300000000.0    11.87
455    22350000000.0    11.87
456    22400000000.0    11.84
457    22450000000.0    11.96
458    22500000000.0    11.86
459    22550000000.0    11.90
460    22600000000.0    11.86
461    22650000000.0    11.86
462    22700000000.0    11.86
463    22750000000.0    11.86
464    22800000000.0    11.86
465    22850000000.0    11.90
466    22900000000.0    11.90
467    22950000000.0    11.90
468    23000000000.0    11.83
469    23050000000.0    11.90
470    23100000000.0    11.90
471    23150000000.0    11.90
472    23200000000.0    11.90
473    23250000000.0    11.90
474    23300000000.0    11.78
475    23350000000.0    11.78
476    23400000000.0    11.87
477    23450000000.0    11.93
478    23500000000.0    12.03
479    23550000000.0    11.92
480    23600000000.0    11.98
481    23650000000.0    12.05
482    23700000000.0    12.14
483    23750000000.0    12.26
484    23800000000.0    12.01
485    23850000000.0    12.01
486    23900000000.0    11.92
487    23950000000.0    11.92
488    24000000000.0    11.88
489    24050000000.0    11.88
490    24100000000.0    11.88
491    24150000000.0    11.96
492    24200000000.0    12.00
493    24250000000.0    12.00
494    24300000000.0    11.84
495    24350000000.0    11.81
496    24400000000.0    11.81
497    24450000000.0    11.88
498    24500000000.0    11.95
499    24500000000.1    11.95
500    24550000000.0    11.89
501    24600000000.0    11.89
502    24650000000.0    11.98
503    24700000000.0    11.98
504    24750000000.0    11.92
505    24800000000.0    11.92
506    24850000000.0    11.88
507    24900000000.0    11.84
508    24950000000.0    11.93
509    25000000000.0    11.98
510    25050000000.0    11.94
511    25100000000.0    11.98
512    25150000000.0    11.98
513    25200000000.0    12.12
514    25250000000.0    12.03
515    25300000000.0    12.00
516    25350000000.0    12.00
517    25400000000.0    11.94
518    25450000000.0    12.07
519    25500000000.0    12.03
520    25550000000.0    11.94
521    25600000000.0    11.94
522    25650000000.0    11.98
523    25700000000.0    12.04
524    25750000000.0    12.04
525    25800000000.0    12.04
526    25850000000.0    11.98
527    25900000000.0    11.98
528    25950000000.0    12.02
529    26000000000.0    12.29
530    26050000000.0    12.17
531    26100000000.0    12.30
532    26150000000.0    12.07
533    26200000000.0    12.13
534    26250000000.0    12.07
535    26300000000.0    11.96
536    26350000000.0    11.96
537    26400000000.0    11.96
538    26450000000.0    12.03
539    26500000000.0    12.12
540    26550000000.0    11.98
541    26600000000.0    12.08
542    26650000000.0    12.08
543    26700000000.0    12.03
544    26750000000.0    12.25
545    26800000000.0    12.10
546    26850000000.0    12.02
547    26900000000.0    12.06
548    26950000000.0    12.02
549    27000000000.0    12.14
550    27050000000.0    12.30
551    27100000000.0    12.30
552    27150000000.0    12.17
553    27200000000.0    12.04
554    27250000000.0    12.04
555    27300000000.0    12.09
556    27350000000.0    12.09
557    27400000000.0    12.05
558    27450000000.0    12.05
559    27500000000.0    12.05
560    27550000000.0    12.16
561    27600000000.0    12.05
562    27650000000.0    12.15
563    27700000000.0    12.15
564    27750000000.0    12.09
565    27800000000.0    12.24
566    27850000000.0    12.10
567    27900000000.0    12.22
568    27950000000.0    12.06
569    28000000000.0    12.06
570    28000000000.1    12.06
571    28050000000.0    12.06
572    28100000000.0    12.12
573    28150000000.0    12.36
574    28200000000.0    12.16
575    28250000000.0    12.44
576    28300000000.0    12.09
577    28350000000.0    12.14
578    28400000000.0    12.14
579    28450000000.0    12.14
580    28500000000.0    12.34
581    28550000000.0    12.18
582    28600000000.0    12.28
583    28650000000.0    12.33
584    28700000000.0    12.23
585    28750000000.0    12.52
586    28800000000.0    12.38
587    28850000000.0    12.45
588    28900000000.0    12.59
589    28950000000.0    12.32
590    29000000000.0    12.40
591    29050000000.0    12.19
592    29100000000.0    12.25
593    29150000000.0    12.35
594    29200000000.0    12.35
595    29250000000.0    12.60
596    29300000000.0    12.25
597    29350000000.0    12.25
598    29400000000.0    12.20
599    29450000000.0    12.25
600    29500000000.0    12.39
601    29550000000.0    12.30
602    29600000000.0    12.30
603    29650000000.0    12.18
604    29700000000.0    12.18
605    29750000000.0    12.25
606    29800000000.0    12.25
607    29850000000.0    12.38
608    29900000000.0    12.26
609    29950000000.0    12.26
610    30000000000.0    12.22
611    30050000000.0    12.22
612    30100000000.0    12.22
613    30150000000.0    12.22
614    30200000000.0    12.22
615    30250000000.0    12.22
616    30300000000.0    12.22
617    30350000000.0    12.22
618    30400000000.0    12.28
619    30450000000.0    12.28
620    30500000000.0    12.28
621    30550000000.0    12.28
622    30600000000.0    12.28
