No. freqHz  powerdB
580    13400000000.0    6.37
581    13450000000.0    6.37
582    13500000000.0    6.37
583    13500000000.1    6.37
584    13550000000.0    6.37
585    13600000000.0    6.37
586    13650000000.0    6.37
587    13700000000.0    6.37
588    13750000000.0    6.37
589    13800000000.0    6.37
590    13850000000.0    6.37
591    13900000000.0    6.37
592    13950000000.0    6.37
593    14000000000.0    6.33
594    14050000000.0    6.33
595    14100000000.0    6.33
596    14150000000.0    6.33
597    14200000000.0    6.33
598    14250000000.0    6.33
599    14300000000.0    6.38
600    14350000000.0    6.38
601    14400000000.0    6.45
602    14450000000.0    6.45
603    14500000000.0    6.45
604    14550000000.0    6.41
605    14600000000.0    6.41
606    14650000000.0    6.41
607    14700000000.0    6.41
608    14750000000.0    6.41
609    14800000000.0    6.41
610    14850000000.0    6.41
611    14900000000.0    6.44
612    14950000000.0    6.44
613    15000000000.0    6.44
614    50000000.0    0.04
615    100000000.0    0.07
616    150000000.0    0.10
617    200000000.0    0.10
618    250000000.0    0.10
619    300000000.0    0.17
620    350000000.0    0.17
621    400000000.0    0.22
622    450000000.0    0.22
623    500000000.0    0.31
624    550000000.0    0.31
625    600000000.0    0.31
626    650000000.0    0.38
627    700000000.0    0.34
628    750000000.0    0.46
629    800000000.0    0.39
630    850000000.0    0.51
631    900000000.0    0.34
632    950000000.0    0.44
633    1000000000.0    0.64
634    1050000000.0    0.64
635    1100000000.0    0.48
636    1150000000.0    0.55
637    1200000000.0    0.79
638    1250000000.0    0.56
639    1300000000.0    0.60
640    1350000000.0    0.63
641    1366250000.0    0.58
642    1366250000.1    0.58
643    1416250000.0    0.74
644    1466250000.0    0.63
645    1516250000.0    0.63
646    1566250000.0    0.59
647    1616250000.0    0.59
648    1666250000.0    0.89
649    1716250000.0    0.40
650    1766250000.0    0.56
651    1816250000.0    0.81
652    1866250000.0    0.60
653    1916250000.0    0.43
654    1966250000.0    0.53
655    2016250000.0    0.88
656    2066250000.0    0.88
657    2116250000.0    0.88
658    2166250000.0    0.88
659    2216250000.0    0.93
660    2266250000.0    0.93
661    2316250000.0    0.93
662    2366250000.0    0.93
663    2416250000.0    0.96
664    2466250000.0    0.96
665    2516250000.0    0.96
666    2566250000.0    0.96
667    2600000000.0    0.96
668    2600000000.1    0.96
669    2650000000.0    0.99
670    2700000000.0    0.99
671    2750000000.0    0.99
672    2800000000.0    0.99
673    2850000000.0    1.02
674    2900000000.0    1.02
675    2950000000.0    1.02
676    3000000000.0    1.02
677    3050000000.0    1.02
678    3100000000.0    1.02
679    3150000000.0    1.02
680    3200000000.0    1.02
681    3250000000.0    0.70
682    3300000000.0    0.70
683    3350000000.0    0.70
684    3400000000.0    0.70
685    3450000000.0    0.70
686    3500000000.0    0.70
687    3550000000.0    0.70
688    3600000000.0    0.70
689    3650000000.0    0.74
690    3700000000.0    0.74
691    3750000000.0    0.74
692    3800000000.0    0.74
693    3850000000.0    0.74
694    3900000000.0    0.74
695    3950000000.0    0.74
696    4000000000.0    0.74
697    4050000000.0    0.74
698    4100000000.0    0.74
699    4150000000.0    0.79
700    4200000000.0    0.79
701    4250000000.0    0.79
702    4300000000.0    0.79
703    4350000000.0    0.79
704    4400000000.0    0.79
705    4450000000.0    0.79
706    4500000000.0    0.84
707    4550000000.0    0.84
708    4600000000.0    0.84
